date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:24	87845/87845	---M--	200	added ('OK')	application/javascript	etag:%2215725-51e36c2dec580%22	http://template.accent.itembridge.com/js/jquery.mCustomScrollbar.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/jquery.mCustomScrollbar.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:25	1068/1068	---M--	200	added ('OK')	application/javascript	etag:%2242c-51e36c2dec580%22	http://template.accent.itembridge.com/js/assets/jquery.fittext.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/assets/jquery.fittext.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:25	1715/1715	---M--	200	added ('OK')	application/javascript	etag:%226b3-51e36c2dec580%22	http://template.accent.itembridge.com/js/assets/jquery.lettering.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/assets/jquery.lettering.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:28	85693/85693	---M--	200	added ('OK')	application/javascript	etag:%2214ebd-51e36c2dec580%22	http://template.accent.itembridge.com/js/masonry.pkgd.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/masonry.pkgd.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:28	79152/79152	---M--	200	added ('OK')	application/javascript	etag:%2213530-51fc372f07bc0%22	http://template.accent.itembridge.com/js/owl.carousel.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/owl.carousel.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:29	23135/23135	---M--	200	added ('OK')	application/javascript	etag:%225a5f-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.pack.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.pack.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:32	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.eot	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:32	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.woff2	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:36	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regulard41d.eot	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:36	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.woff	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:36	54000/54000	---M--	200	added ('OK')	application/javascript	etag:%22d2f0-53085846be380%22	http://template.accent.itembridge.com/js/main.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/main.js	(from http://template.accent.itembridge.com/demo-1.html)
20:32:37	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.svg	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:45	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from http://template.accent.itembridge.com/css/bootstrap.css)
20:32:48	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.eot	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.eot	(from http://template.accent.itembridge.com/css/font-awesome.css)
20:32:49	65452/65452	---M--	200	added ('OK')	font/woff	etag:%22ffac-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.woff	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.woff	(from http://template.accent.itembridge.com/css/font-awesome.css)
20:32:54	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%224611f-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.svg	(from http://template.accent.itembridge.com/css/font-awesome.css)
20:32:55	218/218	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jan%202019%2002:32:55%20GMT	http://template.accent.itembridge.com/css/mCSB_buttons.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/mCSB_buttons.71.delayed	(from http://template.accent.itembridge.com/css/jquery.mCustomScrollbar.css)
20:32:55	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/fancybox_sprite.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/fancybox_sprite.png	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:32:57	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/fancybox_loading.gif	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/fancybox_loading.gif	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:32:57	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/blank.gif	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/blank.gif	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:32:58	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/fancybox_overlay.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/fancybox_overlay.png	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:32:59	6553/6553	---M--	200	added ('OK')	image/png	etag:%221999-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/fancybox_sprite@2x.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/fancybox_sprite@2x.png	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:32:59	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfontd41d.eot	(from http://template.accent.itembridge.com/css/font-awesome.css)
20:33:00	220/220	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jan%202019%2002:33:00%20GMT	http://template.accent.itembridge.com/css/owl.video.play.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/owl.video.play.78.delayed	(from http://template.accent.itembridge.com/css/owl.carousel.min.css)
20:33:00	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-51e36c2dec580%22	http://template.accent.itembridge.com/images/li-img.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/li-img.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:01	2089/2089	---M--	200	added ('OK')	image/png	etag:%22829-51e36c2dec580%22	http://template.accent.itembridge.com/images/blockquote-bg.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blockquote-bg.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:01	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2236a0-51e36c2dec580%22	http://template.accent.itembridge.com/js/fancybox/source/fancybox_loading@2x.gif	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/fancybox/source/fancybox_loading@2x.gif	(from http://template.accent.itembridge.com/js/fancybox/source/jquery.fancybox.css)
20:33:02	1641/1641	---M--	200	added ('OK')	image/png	etag:%22669-51e36c2dec580%22	http://template.accent.itembridge.com/images/checkbox-bg.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/checkbox-bg.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:02	1408/1408	---M--	200	added ('OK')	image/png	etag:%22580-51e36c2dec580%22	http://template.accent.itembridge.com/images/checkbox-bg-white.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/checkbox-bg-white.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:02	1598/1598	---M--	200	added ('OK')	image/png	etag:%2263e-51fc372e13980%22	http://template.accent.itembridge.com/images/checkbox-bg-red.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/checkbox-bg-red.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:02	1994/1994	---M--	200	added ('OK')	image/png	etag:%227ca-51e36c2dec580%22	http://template.accent.itembridge.com/images/radio-bg.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/radio-bg.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:03	1901/1901	---M--	200	added ('OK')	image/png	etag:%2276d-51e36c2dec580%22	http://template.accent.itembridge.com/images/radio-bg-white.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/radio-bg-white.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:03	789/789	---M--	200	added ('OK')	image/svg+xml	etag:%22315-51e36c2dec580%22	http://template.accent.itembridge.com/images/select-arrow.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/select-arrow.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:03	789/789	---M--	200	added ('OK')	image/svg+xml	etag:%22315-51e36c2dec580%22	http://template.accent.itembridge.com/images/select-arrow-white.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/select-arrow-white.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:03	885/885	---M--	200	added ('OK')	image/svg+xml	etag:%22375-530854db45200%22	http://template.accent.itembridge.com/images/arrow-left.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/arrow-left.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:03	926/926	---M--	200	added ('OK')	image/svg+xml	etag:%2239e-530854db45200%22	http://template.accent.itembridge.com/images/arrow-right.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/arrow-right.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:04	1496/1496	---M--	200	added ('OK')	image/svg+xml	etag:%225d8-5200549860b00%22	http://template.accent.itembridge.com/images/quotation-marks.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/quotation-marks.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:04	112160/112160	---M--	200	added ('OK')	font/ttf	etag:%221b620-51e36c2dec580%22	http://template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.ttf	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/fonts/font-awesome/fontawesome-webfont.ttf	(from http://template.accent.itembridge.com/css/font-awesome.css)
20:33:04	1158/1158	---M--	200	added ('OK')	image/svg+xml	etag:%22486-51e36c2dec580%22	http://template.accent.itembridge.com/images/blog/search.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/blog/search.svg	(from http://template.accent.itembridge.com/css/style.css)
20:33:05	1283/1283	---M--	200	added ('OK')	image/png	etag:%22503-51fc372e13980%22	http://template.accent.itembridge.com/images/close-fancybox.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/close-fancybox.png	(from http://template.accent.itembridge.com/css/style.css)
20:33:05	12555/12555	---M--	200	added ('OK')	text/css	etag:%22310b-5207d82cc9640%22	http://template.accent.itembridge.com/css/promo.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/promo.css	(from http://template.accent.itembridge.com/index.html)
20:33:07	280214/280214	---M--	200	added ('OK')	application/javascript	etag:%2244696-51e36c2dec580%22	http://template.accent.itembridge.com/js/small-icons.js	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/js/small-icons.js	(from http://template.accent.itembridge.com/demo-1.html)
20:33:13	45841/45841	---M--	200	added ('OK')	image/jpeg	etag:%22b311-51fc372f07bc0%22	http://template.accent.itembridge.com/images/primary.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/primary.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:14	54518/54518	---M--	200	added ('OK')	image/jpeg	etag:%22d4f6-52051247a7c00%22	http://template.accent.itembridge.com/images/promo/1.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/1.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:20	79670/79670	---M--	200	added ('OK')	image/jpeg	etag:%2213736-52066ea6824c0%22	http://template.accent.itembridge.com/images/promo/2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/2.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:24	66953/66953	---M--	200	added ('OK')	image/jpeg	etag:%2210589-520426bdb0740%22	http://template.accent.itembridge.com/images/promo/3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/3.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:25	65400/65400	---M--	200	added ('OK')	image/jpeg	etag:%22ff78-520426bdb0740%22	http://template.accent.itembridge.com/images/promo/4.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/4.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:28	51947/51947	---M--	200	added ('OK')	image/jpeg	etag:%22caeb-520426bdb0740%22	http://template.accent.itembridge.com/images/promo/5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/5.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:33	45543/45543	---M--	200	added ('OK')	image/jpeg	etag:%22b1e7-52051247a7c00%22	http://template.accent.itembridge.com/images/promo/7.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/7.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:40	67768/67768	---M--	200	added ('OK')	image/jpeg	etag:%22108b8-52051247a7c00%22	http://template.accent.itembridge.com/images/promo/8.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/8.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:40	45212/45212	---M--	200	added ('OK')	image/jpeg	etag:%22b09c-5207cf0a60940%22	http://template.accent.itembridge.com/images/promo/9.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/9.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:51	70057/70057	---M--	200	added ('OK')	image/jpeg	etag:%22111a9-52051247a7c00%22	http://template.accent.itembridge.com/images/promo/10.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/10.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:51	4138/4138	---M--	200	added ('OK')	image/svg+xml	etag:%22102a-51e36c2dec580%22	http://template.accent.itembridge.com/images/promo/logo_ib.svg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/logo_ib.svg	(from http://template.accent.itembridge.com/index.html)
20:33:52	1969/1969	---M--	200	added ('OK')	image/png	etag:%227b1-51e36c2dec580%22	http://template.accent.itembridge.com/images/clients/toshiba.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/clients/toshiba.png	(from http://template.accent.itembridge.com/sections.html)
20:33:53	2656/2656	---M--	200	added ('OK')	image/png	etag:%22a60-51e36c2dec580%22	http://template.accent.itembridge.com/images/clients/google.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/clients/google.png	(from http://template.accent.itembridge.com/sections.html)
20:33:53	73792/73792	---M--	200	added ('OK')	image/jpeg	etag:%2212040-52051247a7c00%22	http://template.accent.itembridge.com/images/promo/12.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/12.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:53	1765/1765	---M--	200	added ('OK')	image/png	etag:%226e5-51e36c2dec580%22	http://template.accent.itembridge.com/images/clients/haier.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/clients/haier.png	(from http://template.accent.itembridge.com/sections.html)
20:33:54	2339/2339	---M--	200	added ('OK')	image/png	etag:%22923-51e36c2dec580%22	http://template.accent.itembridge.com/images/clients/yahoo.png	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/clients/yahoo.png	(from http://template.accent.itembridge.com/sections.html)
20:33:54	197214/197214	---M--	200	added ('OK')	image/jpeg	etag:%223025e-52066ea6824c0%22	http://template.accent.itembridge.com/images/promo/6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/6.jpg	(from http://template.accent.itembridge.com/index.html)
20:33:57	22733/22733	---M--	200	added ('OK')	image/jpeg	etag:%221384210220%22	http://img.youtube.com/vi/kXzwOKyGlSA/0.jpg	C:/My%20Web%20Sites/can%20website/img.youtube.com/vi/kXzwOKyGlSA/0.jpg	(from http://template.accent.itembridge.com/sections.html)
20:34:24	278759/278759	---M--	200	added ('OK')	image/jpeg	etag:%22440e7-52066ea6824c0%22	http://template.accent.itembridge.com/images/promo/11.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/promo/11.jpg	(from http://template.accent.itembridge.com/index.html)
20:34:25	9855/9855	---M--	200	added ('OK')	text/css	etag:%22267f-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-2.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-2.css	(from http://template.accent.itembridge.com/demo-2.html)
20:34:30	217574/217574	---M--	200	added ('OK')	image/jpeg	etag:%22351e6-520655831d5c0%22	http://template.accent.itembridge.com/images/orange/slide1.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/slide1.jpg	(from http://template.accent.itembridge.com/sections.html)
20:34:37	263780/263780	---M--	200	added ('OK')	image/jpeg	etag:%2240664-51e36c2dec580%22	http://template.accent.itembridge.com/images/slide/slide-3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/slide/slide-3.jpg	(from http://template.accent.itembridge.com/sections.html)
20:34:38	248356/248356	---M--	200	added ('OK')	image/jpeg	etag:%223ca24-51e36c2dec580%22	http://template.accent.itembridge.com/images/slide/slide-5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/slide/slide-5.jpg	(from http://template.accent.itembridge.com/sections.html)
20:34:41	25809/25809	---M--	200	added ('OK')	image/jpeg	etag:%2264d1-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-2.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:42	4248/4248	---M--	200	added ('OK')	image/jpeg	etag:%221098-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm1.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm1.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:43	4576/4576	---M--	200	added ('OK')	image/jpeg	etag:%2211e0-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm2.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm2.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:45	5302/5302	---M--	200	added ('OK')	image/jpeg	etag:%2214b6-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm3.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:46	4651/4651	---M--	200	added ('OK')	image/jpeg	etag:%22122b-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm4.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm4.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:47	4350/4350	---M--	200	added ('OK')	image/jpeg	etag:%2210fe-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm5.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:48	4821/4821	---M--	200	added ('OK')	image/jpeg	etag:%2212d5-52065404b0f80%22	http://template.accent.itembridge.com/images/team/tm6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/team/tm6.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:51	163958/163958	---M--	200	added ('OK')	image/jpeg	etag:%2228076-5207cf0a60940%22	http://template.accent.itembridge.com/images/background/8.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/8.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:51	86026/86026	---M--	200	added ('OK')	image/jpeg	etag:%221500a-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-2@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-2@2x.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:34:59	187690/187690	---M--	200	added ('OK')	image/jpeg	etag:%222dd2a-520655831d5c0%22	http://template.accent.itembridge.com/images/how_about_video-3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/how_about_video-3.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:36:24	84831/84831	---M--	200	added ('OK')	image/jpeg	etag:%2214b5f-52051247a7c00%22	http://template.accent.itembridge.com/images/cont_bg.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/cont_bg.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:36:24	40053/40053	---M--	200	added ('OK')	image/jpeg	etag:%229c75-51e36c2dec580%22	http://template.accent.itembridge.com/images/cont_img.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/cont_img.jpg	(from http://template.accent.itembridge.com/demo-2.html)
20:36:24	9008/9008	---M--	200	added ('OK')	text/css	etag:%222330-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color-3.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color-3.css	(from http://template.accent.itembridge.com/demo-3.html)
20:36:46	214/214	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Jan%202019%2002:36:45%20GMT	http://template.accent.itembridge.com/media/video3.ogg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video3.b5.delayed	(from http://template.accent.itembridge.com/demo-3.html)
20:36:56	199423/199423	---M--	200	added ('OK')	image/jpeg	etag:%2230aff-51e36c2dec580%22	http://template.accent.itembridge.com/images/slide/slide-6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/slide/slide-6.jpg	(from http://template.accent.itembridge.com/demo-3.html)
20:37:06	66013/66013	---M--	200	added ('OK')	image/jpeg	etag:%22101dd-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-3.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-3.jpg	(from http://template.accent.itembridge.com/demo-3.html)
20:37:07	5373/5373	---M--	200	added ('OK')	text/css	etag:%2214fd-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-4.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-4.css	(from http://template.accent.itembridge.com/demo-4.html)
20:37:07	11498/11498	---M--	200	added ('OK')	text/css	etag:%222cea-52079b4ccb700%22	http://template.accent.itembridge.com/css/variables-theme-color.css	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/css/variables-theme-color.css	(from http://template.accent.itembridge.com/demo-5.html)
20:37:28	194634/194634	---M--	200	added ('OK')	image/jpeg	etag:%222f84a-5205112a81b40%22	http://template.accent.itembridge.com/images/about/about-3@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/about/about-3@2x.jpg	(from http://template.accent.itembridge.com/demo-3.html)
20:37:34	164511/164511	---M--	200	added ('OK')	image/jpeg	etag:%222829f-51ff17a5c4500%22	http://template.accent.itembridge.com/images/background/sliders/slide4.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/sliders/slide4.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:37:58	142953/142953	---M--	200	added ('OK')	image/jpeg	etag:%2222e69-52051247a7c00%22	http://template.accent.itembridge.com/images/background/sliders/slide6.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/sliders/slide6.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:37:59	188338/188338	---M--	200	added ('OK')	image/jpeg	etag:%222dfb2-52051247a7c00%22	http://template.accent.itembridge.com/images/background/sliders/slide5.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/background/sliders/slide5.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:38:05	43405/43405	---M--	200	added ('OK')	image/jpeg	etag:%22a98d-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/1_hello.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/1_hello.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:38:07	49544/49544	---M--	200	added ('OK')	image/jpeg	etag:%22c188-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/hello.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/hello.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:38:24	98370/98370	---M--	200	added ('OK')	image/jpeg	etag:%2218042-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/last-in-blog@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/last-in-blog@2x.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:38:24	113674/113674	---M--	200	added ('OK')	image/jpeg	etag:%221bc0a-52051247a7c00%22	http://template.accent.itembridge.com/images/orange/hello@2x.jpg	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/images/orange/hello@2x.jpg	(from http://template.accent.itembridge.com/demo-5.html)
20:40:27	2130766/2130766	---M--	200	added ('OK')	video/webm	etag:%2220834e-51fed51a48540%22	http://template.accent.itembridge.com/media/video3.webm	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video3.webm	(from http://template.accent.itembridge.com/demo-3.html)
20:40:54	2924828/2924828	---M--	200	added ('OK')	video/mp4	etag:%222ca11c-51fed51a48540%22	http://template.accent.itembridge.com/media/video3.mp4	C:/My%20Web%20Sites/can%20website/template.accent.itembridge.com/media/video3.mp4	(from http://template.accent.itembridge.com/demo-3.html)
